SEED_ID	File	Organism	Cluster_product	Original_file	contig _data	Cluster	Contig	Most similar known cluster	Similarity
6666666.563201.peg.3298	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3299	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3300	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3301	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3302	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3303	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3304	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3305	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3306	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3307	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.3308	c00402_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_26	 C8 CC216C contig 26	1	26	steffimycin D | Polyketide: Type II +Saccharide:Hybrid/tailoring	11
6666666.563201.peg.6085	c00404_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_517	 C8 CC216C contig 517	1	517	AmfS | RiPP:Lanthipeptide	40
6666666.563201.peg.6086	c00404_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_517	 C8 CC216C contig 517	1	517	AmfS | RiPP:Lanthipeptide	40
6666666.563201.peg.6087	c00404_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_517	 C8 CC216C contig 517	1	517	AmfS | RiPP:Lanthipeptide	40
6666666.563201.peg.328	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.329	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.330	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.331	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.332	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.333	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.334	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.335	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.336	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.337	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.338	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.339	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.340	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.341	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.342	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.343	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.344	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.345	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.346	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.347	c00417_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	oligosaccharide	 C8_CC216C_contig_108	 C8 CC216C contig 108	1	108	chromomycin A3 | Polyketide:Type II + Saccharide:Oligosaccharide	41
6666666.563201.peg.5739	c00427_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ladderane	 C8_CC216C_contig_477	 C8 CC216C contig 477	1	477	atratumycin | NRP	10
6666666.563201.peg.5740	c00427_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ladderane	 C8_CC216C_contig_477	 C8 CC216C contig 477	1	477	atratumycin | NRP	10
6666666.563201.peg.5741	c00427_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ladderane	 C8_CC216C_contig_477	 C8 CC216C contig 477	1	477	atratumycin | NRP	10
6666666.563201.peg.5742	c00427_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ladderane	 C8_CC216C_contig_477	 C8 CC216C contig 477	1	477	atratumycin | NRP	10
6666666.563201.peg.5743	c00427_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ladderane	 C8_CC216C_contig_477	 C8 CC216C contig 477	1	477	atratumycin | NRP	10
6666666.563201.peg.5744	c00427_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ladderane	 C8_CC216C_contig_477	 C8 CC216C contig 477	1	477	atratumycin | NRP	10
6666666.563201.peg.6289	c00437_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_549	 C8 CC216C contig 549	1	549		
6666666.563201.peg.7067	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7068	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7069	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7070	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7071	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7072	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7073	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7074	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.7075	c00480_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	siderophore	 C8_CC216C_contig_69	 C8 CC216C contig 69	1	69		
6666666.563201.peg.304	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.305	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.306	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.307	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.308	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.309	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.310	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.311	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.312	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.313	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.314	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.315	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.316	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.317	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.318	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.319	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.320	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.321	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.322	c00486_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	lanthipeptide	 C8_CC216C_contig_107	 C8 CC216C contig 107	1	107	A54145 | NRP	3
6666666.563201.peg.6568	c00491_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ectoine	 C8_CC216C_contig_590	 C8 CC216C contig 590	1	590	showdomycin | Other	17
6666666.563201.peg.6569	c00491_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ectoine	 C8_CC216C_contig_590	 C8 CC216C contig 590	1	590	showdomycin | Other	17
6666666.563201.peg.6570	c00491_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	ectoine	 C8_CC216C_contig_590	 C8 CC216C contig 590	1	590	showdomycin | Other	17
6666666.563201.peg.7350	c00495_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_75	 C8 CC216C contig 75	1	75	lipopeptide 8D1-1 | lipopeptide 8D1-2 | NRP	6
6666666.563201.peg.7351	c00495_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_75	 C8 CC216C contig 75	1	75	lipopeptide 8D1-1 | lipopeptide 8D1-2 | NRP	6
6666666.563201.peg.7352	c00495_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_75	 C8 CC216C contig 75	1	75	lipopeptide 8D1-1 | lipopeptide 8D1-2 | NRP	6
6666666.563201.peg.7353	c00495_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_75	 C8 CC216C contig 75	1	75	lipopeptide 8D1-1 | lipopeptide 8D1-2 | NRP	6
6666666.563201.peg.7354	c00495_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_75	 C8 CC216C contig 75	1	75	lipopeptide 8D1-1 | lipopeptide 8D1-2 | NRP	6
6666666.563201.peg.6005	c00498_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_505	 C8 CC216C contig 505	1	505		
6666666.563201.peg.5138	c00515_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_405	 C8 CC216C contig 405	1	405	sarpeptin A | sarpeptin B | NRP	16
6666666.563201.peg.5139	c00515_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_405	 C8 CC216C contig 405	1	405	sarpeptin A | sarpeptin B | NRP	16
6666666.563201.peg.5392	c00526_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_433	 C8 CC216C contig 433	1	433	streptobactin | NRP	11
6666666.563201.peg.5393	c00526_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_433	 C8 CC216C contig 433	1	433	streptobactin | NRP	11
6666666.563201.peg.2985	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2986	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2987	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2988	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2989	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2990	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2991	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2992	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2993	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2994	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2995	c00548_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	T1PKS	 C8_CC216C_contig_239	 C8 CC216C contig 239	1	239		
6666666.563201.peg.2153	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2154	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2155	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2156	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2157	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2158	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2159	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2160	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2161	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2162	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2163	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.2164	c00557_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS-like	 C8_CC216C_contig_196	 C8 CC216C contig 196	1	196	nocathiacin | RiPP:Thiopeptide	4
6666666.563201.peg.745	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.746	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.747	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.748	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.749	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.750	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.751	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.752	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.753	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.754	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.755	c00574_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	terpene	 C8_CC216C_contig_125	 C8 CC216C contig 125	1	125	hopene | Terpene	38
6666666.563201.peg.1462	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1463	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1464	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1465	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1466	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1467	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1468	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1469	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1470	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1471	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1472	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1473	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1474	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1475	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1476	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1477	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1478	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1479	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1480	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1481	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1482	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1483	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
6666666.563201.peg.1484	c00582_C8_CC21...region001.gbk	Streptomyces_sp._CC216C	NRPS	 C8_CC216C_contig_16	 C8 CC216C contig 16	1	16	WS9326 | NRP	12
