ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|6666666.867962.peg.5434	cds41597_43256	Streptomyces_VB1 sp.	47.1	1	22756..24414	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5435	cds43259_43715	Streptomyces_VB1 sp.	47.1	1	24418..24873	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5436	cds43809_44208	Streptomyces_VB1 sp.	47.1	1	24968..25366	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5437	cds44375_44816	Streptomyces_VB1 sp.	47.1	1	25534..25974	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5438	cds45064_45268	Streptomyces_VB1 sp.	47.1	1	26223..26426	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5439	cds45457_45586	Streptomyces_VB1 sp.	47.1	1	26616..26744	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5440	cds45729_45978	Streptomyces_VB1 sp.	47.1	1	26888..27136	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5441	cds45970_46321	Streptomyces_VB1 sp.	47.1	1	27129..27479	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5442	cds46306_46534	Streptomyces_VB1 sp.	47.1	1	27465..27692	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5443	cds46564_47656	Streptomyces_VB1 sp.	47.1	1	27723..28814	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5444	cds47765_48329	Streptomyces_VB1 sp.	47.1	1	28924..29487	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5445	cds48352_49303	Streptomyces_VB1 sp.	47.1	1	29511..30461	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5446	cds49337_50366	Streptomyces_VB1 sp.	47.1	1	30496..31524	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5447	cds50517_51411	Streptomyces_VB1 sp.	47.1	1	31676..32569	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5448	cds51546_51861	Streptomyces_VB1 sp.	47.1	1	32705..33019	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5449	cds51881_52439	Streptomyces_VB1 sp.	47.1	1	33040..33597	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5450	cds52525_52954	Streptomyces_VB1 sp.	47.1	1	33684..34112	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5451	cds53026_53197	Streptomyces_VB1 sp.	47.1	1	34185..34355	+	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5452	cds53315_54251	Streptomyces_VB1 sp.	47.1	1	34474..35409	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5453	cds54247_55237	Streptomyces_VB1 sp.	47.1	1	35406..36395	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5454	cds55233_56130	Streptomyces_VB1 sp.	47.1	1	36392..37288	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5455	cds56126_57089	Streptomyces_VB1 sp.	47.1	1	37285..38247	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5456	cds57085_58453	Streptomyces_VB1 sp.	47.1	1	38244..39611	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5457	cds58646_59408	Streptomyces_VB1 sp.	47.1	1	39805..40566	-	T3PKS	Polyketide			tetronasin	c00031_scaffol..
fig|6666666.867962.peg.5481	cds83014_84133	Streptomyces_VB1 sp.	47.2	2	1087..2205	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5482	cds84140_85151	Streptomyces_VB1 sp.	47.2	2	2213..3223	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5483	cds85282_86446	Streptomyces_VB1 sp.	47.2	2	3355..4518	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5484	cds86484_86823	Streptomyces_VB1 sp.	47.2	2	4557..4895	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5485	cds87021_87780	Streptomyces_VB1 sp.	47.2	2	5094..5852	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5486	cds87807_89154	Streptomyces_VB1 sp.	47.2	2	5880..7226	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5487	cds89265_89850	Streptomyces_VB1 sp.	47.2	2	7338..7922	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5488	cds90194_90662	Streptomyces_VB1 sp.	47.2	2	8267..8734	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5489	cds90914_92213	Streptomyces_VB1 sp.	47.2	2	8987..10285	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5490	cds92769_93393	Streptomyces_VB1 sp.	47.2	2	10842..11465	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5491	cds93345_94278	Streptomyces_VB1 sp.	47.2	2	11418..12350	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5492	cds94274_95237	Streptomyces_VB1 sp.	47.2	2	12347..13309	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5493	cds95328_95541	Streptomyces_VB1 sp.	47.2	2	13401..13613	-	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5494	cds96272_98027	Streptomyces_VB1 sp.	47.2	2	14345..16099	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5495	cds98023_99748	Streptomyces_VB1 sp.	47.2	2	16096..17820	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5496	cds99744_101478	Streptomyces_VB1 sp.	47.2	2	17817..19550	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5497	cds101570_101846	Streptomyces_VB1 sp.	47.2	2	19643..19918	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5498	cds101928_117534	Streptomyces_VB1 sp.	47.2	2	20001..35606	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5499	cds117530_129809	Streptomyces_VB1 sp.	47.2	2	35603..47881	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5500	cds129805_131260	Streptomyces_VB1 sp.	47.2	2	47878..49332	+	NRPS	NRP			cadaside A / cadaside B	c00031_scaffol..
fig|6666666.867962.peg.5819	cds1_22225	Streptomyces_VB1 sp.	18.1	1	2..22225	+	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5820	cds22256_22916	Streptomyces_VB1 sp.	18.1	1	22257..22916	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5821	cds22912_23803	Streptomyces_VB1 sp.	18.1	1	22913..23803	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5822	cds23845_25192	Streptomyces_VB1 sp.	18.1	1	23846..25192	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5823	cds25184_26300	Streptomyces_VB1 sp.	18.1	1	25185..26300	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5824	cds26296_27412	Streptomyces_VB1 sp.	18.1	1	26297..27412	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5825	cds27408_27627	Streptomyces_VB1 sp.	18.1	1	27409..27627	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5826	cds27706_40558	Streptomyces_VB1 sp.	18.1	1	27707..40558	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5827	cds40610_41840	Streptomyces_VB1 sp.	18.1	1	40611..41840	-	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5828	cds42375_47580	Streptomyces_VB1 sp.	18.1	1	42376..47580	+	NRPS	NRP			arylomycin	c00036_scaffol..
fig|6666666.867962.peg.5925	cds1_244	Streptomyces_VB1 sp.	16.1	1	2..244	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5926	cds231_1986	Streptomyces_VB1 sp.	16.1	1	232..1986	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5927	cds2195_2702	Streptomyces_VB1 sp.	16.1	1	2196..2702	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5928	cds2752_3151	Streptomyces_VB1 sp.	16.1	1	2753..3151	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5929	cds3147_4239	Streptomyces_VB1 sp.	16.1	1	3148..4239	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5930	cds4235_5729	Streptomyces_VB1 sp.	16.1	1	4236..5729	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5931	cds5693_5978	Streptomyces_VB1 sp.	16.1	1	5694..5978	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5932	cds6157_7330	Streptomyces_VB1 sp.	16.1	1	6158..7330	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5933	cds7492_8056	Streptomyces_VB1 sp.	16.1	1	7493..8056	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5934	cds8074_12337	Streptomyces_VB1 sp.	16.1	1	8075..12337	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5935	cds12352_12529	Streptomyces_VB1 sp.	16.1	1	12353..12529	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5936	cds12689_13430	Streptomyces_VB1 sp.	16.1	1	12690..13430	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5937	cds13426_14557	Streptomyces_VB1 sp.	16.1	1	13427..14557	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5938	cds14553_15777	Streptomyces_VB1 sp.	16.1	1	14554..15777	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5939	cds15787_17107	Streptomyces_VB1 sp.	16.1	1	15788..17107	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5940	cds17128_17752	Streptomyces_VB1 sp.	16.1	1	17129..17752	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5941	cds18051_18732	Streptomyces_VB1 sp.	16.1	1	18052..18732	-	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5942	cds19049_20027	Streptomyces_VB1 sp.	16.1	1	19050..20027	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5943	cds20150_21020	Streptomyces_VB1 sp.	16.1	1	20151..21020	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5944	cds21155_21668	Streptomyces_VB1 sp.	16.1	1	21156..21668	+	NRPS	NRP			salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	c00038_scaffol..
fig|6666666.867962.peg.5973	cds1_7753	Streptomyces_VB1 sp.	15.1	1	2..7753	+	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5974	cds7775_10634	Streptomyces_VB1 sp.	15.1	1	7776..10634	+	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5975	cds10704_12210	Streptomyces_VB1 sp.	15.1	1	10705..12210	+	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5976	cds12224_12437	Streptomyces_VB1 sp.	15.1	1	12225..12437	-	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5977	cds12455_13658	Streptomyces_VB1 sp.	15.1	1	12456..13658	+	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5978	cds13883_22202	Streptomyces_VB1 sp.	15.1	1	13884..22202	+	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5979	cds22194_27663	Streptomyces_VB1 sp.	15.1	1	22195..27663	+	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5980	cds28068_31911	Streptomyces_VB1 sp.	15.1	1	28069..31911	-	T1PKS	Polyketide			aculeximycin	c00039_scaffol..
fig|6666666.867962.peg.5981	cds77_1028	Streptomyces_VB1 sp.	28.1	1	78..1028	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5982	cds1633_2446	Streptomyces_VB1 sp.	28.1	1	1634..2446	+	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5983	cds2496_2670	Streptomyces_VB1 sp.	28.1	1	2497..2670	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5984	cds2735_3353	Streptomyces_VB1 sp.	28.1	1	2736..3353	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5985	cds3451_4849	Streptomyces_VB1 sp.	28.1	1	3452..4849	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5986	cds4939_5959	Streptomyces_VB1 sp.	28.1	1	4940..5959	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5987	cds5964_6612	Streptomyces_VB1 sp.	28.1	1	5965..6612	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5988	cds6611_8609	Streptomyces_VB1 sp.	28.1	1	6612..8609	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5989	cds8769_9873	Streptomyces_VB1 sp.	28.1	1	8770..9873	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5990	cds9869_11255	Streptomyces_VB1 sp.	28.1	1	9870..11255	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5991	cds11373_12327	Streptomyces_VB1 sp.	28.1	1	11374..12327	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5992	cds12323_13235	Streptomyces_VB1 sp.	28.1	1	12324..13235	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5993	cds13690_14476	Streptomyces_VB1 sp.	28.1	1	13691..14476	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5994	cds14468_15398	Streptomyces_VB1 sp.	28.1	1	14469..15398	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5995	cds15500_16385	Streptomyces_VB1 sp.	28.1	1	15501..16385	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5996	cds16381_17161	Streptomyces_VB1 sp.	28.1	1	16382..17161	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5997	cds17138_18200	Streptomyces_VB1 sp.	28.1	1	17139..18200	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5998	cds18187_18925	Streptomyces_VB1 sp.	28.1	1	18188..18925	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.5999	cds18921_20676	Streptomyces_VB1 sp.	28.1	1	18922..20676	-	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.6000	cds20992_21970	Streptomyces_VB1 sp.	28.1	1	20993..21970	+	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.6001	cds22150_23092	Streptomyces_VB1 sp.	28.1	1	22151..23092	+	terpene	Terpene			hopene	c00003_scaffol..
fig|6666666.867962.peg.6128	cds170039_170429	Streptomyces_VB1 sp.	28.2	2	421..810	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6129	cds170425_171355	Streptomyces_VB1 sp.	28.2	2	807..1736	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6130	cds171550_173509	Streptomyces_VB1 sp.	28.2	2	1932..3890	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6131	cds173498_175112	Streptomyces_VB1 sp.	28.2	2	3880..5493	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6132	cds175108_176125	Streptomyces_VB1 sp.	28.2	2	5490..6506	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6133	cds176324_178151	Streptomyces_VB1 sp.	28.2	2	6706..8532	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6134	cds178327_179878	Streptomyces_VB1 sp.	28.2	2	8709..10259	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6135	cds180083_180629	Streptomyces_VB1 sp.	28.2	2	10465..11010	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6136	cds180625_181588	Streptomyces_VB1 sp.	28.2	2	11007..11969	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6137	cds181661_182420	Streptomyces_VB1 sp.	28.2	2	12043..12801	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6138	cds182412_183153	Streptomyces_VB1 sp.	28.2	2	12794..13534	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6139	cds183199_183706	Streptomyces_VB1 sp.	28.2	2	13581..14087	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6140	cds183702_184086	Streptomyces_VB1 sp.	28.2	2	14084..14467	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6141	cds184086_184353	Streptomyces_VB1 sp.	28.2	2	14468..14734	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6142	cds184426_185533	Streptomyces_VB1 sp.	28.2	2	14808..15914	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6143	cds185613_186012	Streptomyces_VB1 sp.	28.2	2	15995..16393	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6144	cds186011_186419	Streptomyces_VB1 sp.	28.2	2	16393..16800	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6145	cds186420_186747	Streptomyces_VB1 sp.	28.2	2	16802..17128	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6146	cds186739_187732	Streptomyces_VB1 sp.	28.2	2	17121..18113	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6147	cds187731_188544	Streptomyces_VB1 sp.	28.2	2	18113..18925	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6148	cds188612_189623	Streptomyces_VB1 sp.	28.2	2	18994..20004	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6149	cds189619_190804	Streptomyces_VB1 sp.	28.2	2	20001..21185	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6150	cds190858_191875	Streptomyces_VB1 sp.	28.2	2	21240..22256	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6151	cds191867_192749	Streptomyces_VB1 sp.	28.2	2	22249..23130	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6152	cds192745_193714	Streptomyces_VB1 sp.	28.2	2	23127..24095	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6153	cds193710_194886	Streptomyces_VB1 sp.	28.2	2	24092..25267	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6154	cds194882_196115	Streptomyces_VB1 sp.	28.2	2	25264..26496	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6155	cds196192_196447	Streptomyces_VB1 sp.	28.2	2	26574..26828	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6156	cds196776_198228	Streptomyces_VB1 sp.	28.2	2	27158..28609	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6157	cds198250_199201	Streptomyces_VB1 sp.	28.2	2	28632..29582	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6158	cds199234_200185	Streptomyces_VB1 sp.	28.2	2	29616..30566	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6159	cds200439_203220	Streptomyces_VB1 sp.	28.2	2	30821..33601	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6160	cds203216_204143	Streptomyces_VB1 sp.	28.2	2	33598..34524	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6161	cds204197_204575	Streptomyces_VB1 sp.	28.2	2	34579..34956	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6162	cds204808_205969	Streptomyces_VB1 sp.	28.2	2	35190..36350	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6163	cds206111_206915	Streptomyces_VB1 sp.	28.2	2	36493..37296	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6164	cds207010_207790	Streptomyces_VB1 sp.	28.2	2	37392..38171	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6165	cds208025_208466	Streptomyces_VB1 sp.	28.2	2	38407..38847	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6166	cds208462_209029	Streptomyces_VB1 sp.	28.2	2	38844..39410	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6167	cds209112_212622	Streptomyces_VB1 sp.	28.2	2	39494..43003	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6168	cds212649_213579	Streptomyces_VB1 sp.	28.2	2	43031..43960	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6169	cds213674_214325	Streptomyces_VB1 sp.	28.2	2	44056..44706	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6170	cds214393_215104	Streptomyces_VB1 sp.	28.2	2	44775..45485	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6171	cds215484_216786	Streptomyces_VB1 sp.	28.2	2	45866..47167	+	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6172	cds216852_217941	Streptomyces_VB1 sp.	28.2	2	47234..48322	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6173	cds218008_219427	Streptomyces_VB1 sp.	28.2	2	48390..49808	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
fig|6666666.867962.peg.6174	cds219423_220599	Streptomyces_VB1 sp.	28.2	2	49805..50980	-	arylpolyene ladderane NRPS-like	Polyketide	NRP	Other	atratumycin	c00003_scaffol..
