ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|6666666.867962.peg.6577	cds93110_93530	Streptomyces_VB1 sp.	45.1	1	46905..47324	+	NRPS NRPS-like	NRP			nucleocidin	c00004_scaffol..
fig|6666666.867962.peg.6578	cds93559_93805	Streptomyces_VB1 sp.	45.1	1	47354..47599	+	NRPS NRPS-like	NRP			nucleocidin	c00004_scaffol..
fig|6666666.867962.peg.6579	cds94031_95021	Streptomyces_VB1 sp.	45.1	1	47826..48815	-	NRPS NRPS-like	NRP			nucleocidin	c00004_scaffol..
fig|6666666.867962.peg.6580	cds95017_95431	Streptomyces_VB1 sp.	45.1	1	48812..49225	-	NRPS NRPS-like	NRP			nucleocidin	c00004_scaffol..
fig|6666666.867962.peg.6581	cds95523_95832	Streptomyces_VB1 sp.	45.1	1	49318..49626	+	NRPS NRPS-like	NRP			nucleocidin	c00004_scaffol..
fig|6666666.867962.peg.6744	cds246488_246782	Streptomyces_VB1 sp.	45.2	2	74..367	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6745	cds246908_247868	Streptomyces_VB1 sp.	45.2	2	494..1453	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6746	cds247883_249002	Streptomyces_VB1 sp.	45.2	2	1469..2587	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6747	cds249100_250144	Streptomyces_VB1 sp.	45.2	2	2686..3729	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6748	cds250233_251208	Streptomyces_VB1 sp.	45.2	2	3819..4793	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6749	cds251465_251927	Streptomyces_VB1 sp.	45.2	2	5051..5512	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6750	cds251934_252081	Streptomyces_VB1 sp.	45.2	2	5520..5666	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6751	cds252090_252228	Streptomyces_VB1 sp.	45.2	2	5676..5813	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6752	cds252358_252715	Streptomyces_VB1 sp.	45.2	2	5944..6300	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6753	cds252735_252969	Streptomyces_VB1 sp.	45.2	2	6321..6554	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6754	cds253071_253341	Streptomyces_VB1 sp.	45.2	2	6657..6926	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6755	cds253350_254610	Streptomyces_VB1 sp.	45.2	2	6936..8195	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6756	cds254611_255454	Streptomyces_VB1 sp.	45.2	2	8197..9039	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6757	cds255640_257518	Streptomyces_VB1 sp.	45.2	2	9226..11103	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6758	cds257576_257843	Streptomyces_VB1 sp.	45.2	2	11162..11428	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6759	cds258073_258895	Streptomyces_VB1 sp.	45.2	2	11659..12480	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6760	cds259525_260014	Streptomyces_VB1 sp.	45.2	2	13111..13599	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6761	cds260106_260931	Streptomyces_VB1 sp.	45.2	2	13692..14516	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6762	cds261045_261465	Streptomyces_VB1 sp.	45.2	2	14631..15050	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6763	cds261507_262518	Streptomyces_VB1 sp.	45.2	2	15093..16103	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6764	cds262637_264092	Streptomyces_VB1 sp.	45.2	2	16223..17677	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6765	cds264169_264802	Streptomyces_VB1 sp.	45.2	2	17755..18387	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6766	cds264922_265558	Streptomyces_VB1 sp.	45.2	2	18508..19143	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6767	cds265812_265980	Streptomyces_VB1 sp.	45.2	2	19398..19565	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6768	cds265999_266173	Streptomyces_VB1 sp.	45.2	2	19585..19758	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6769	cds266169_266379	Streptomyces_VB1 sp.	45.2	2	19755..19964	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6770	cds266415_274797	Streptomyces_VB1 sp.	45.2	2	20001..28382	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6771	cds275141_275870	Streptomyces_VB1 sp.	45.2	2	28727..29455	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6772	cds275910_276063	Streptomyces_VB1 sp.	45.2	2	29496..29648	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6773	cds276342_277314	Streptomyces_VB1 sp.	45.2	2	29928..30899	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6774	cds277310_278150	Streptomyces_VB1 sp.	45.2	2	30896..31735	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6775	cds278156_278957	Streptomyces_VB1 sp.	45.2	2	31742..32542	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6776	cds279032_279338	Streptomyces_VB1 sp.	45.2	2	32618..32923	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6777	cds279518_280091	Streptomyces_VB1 sp.	45.2	2	33104..33676	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6778	cds280171_280888	Streptomyces_VB1 sp.	45.2	2	33757..34473	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6779	cds280884_281475	Streptomyces_VB1 sp.	45.2	2	34470..35060	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6780	cds281488_282508	Streptomyces_VB1 sp.	45.2	2	35074..36093	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6781	cds282704_284513	Streptomyces_VB1 sp.	45.2	2	36290..38098	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6782	cds284605_285394	Streptomyces_VB1 sp.	45.2	2	38191..38979	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6783	cds285467_288119	Streptomyces_VB1 sp.	45.2	2	39053..41704	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6784	cds288463_289156	Streptomyces_VB1 sp.	45.2	2	42049..42741	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6785	cds289156_290341	Streptomyces_VB1 sp.	45.2	2	42742..43926	-	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6786	cds290608_292111	Streptomyces_VB1 sp.	45.2	2	44194..45696	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6787	cds292319_292976	Streptomyces_VB1 sp.	45.2	2	45905..46561	+	NRPS-like T1PKS	NRP	Polyketide		herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.6830	cds335112_336153	Streptomyces_VB1 sp.	45.3	3	1734..2774	-	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6831	cds336306_337245	Streptomyces_VB1 sp.	45.3	3	2928..3866	+	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6832	cds337518_338367	Streptomyces_VB1 sp.	45.3	3	4140..4988	-	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6833	cds338379_339255	Streptomyces_VB1 sp.	45.3	3	5001..5876	-	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6834	cds339258_339381	Streptomyces_VB1 sp.	45.3	3	5880..6002	+	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6835	cds339402_339624	Streptomyces_VB1 sp.	45.3	3	6024..6245	-	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6836	cds339732_340344	Streptomyces_VB1 sp.	45.3	3	6354..6965	-	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6837	cds340413_341331	Streptomyces_VB1 sp.	45.3	3	7035..7952	+	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6838	cds341638_342313	Streptomyces_VB1 sp.	45.3	3	8260..8934	+	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6839	cds342312_343638	Streptomyces_VB1 sp.	45.3	3	8934..10259	+	butyrolactone	Other			coelimycin P1	c00004_scaffol..
fig|6666666.867962.peg.6875	cds374355_374976	Streptomyces_VB1 sp.	45.4	4	226..846	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6876	cds375011_375683	Streptomyces_VB1 sp.	45.4	4	882..1553	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6877	cds375829_376330	Streptomyces_VB1 sp.	45.4	4	1700..2200	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6878	cds376629_376890	Streptomyces_VB1 sp.	45.4	4	2500..2760	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6879	cds376954_377119	Streptomyces_VB1 sp.	45.4	4	2825..2989	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6880	cds377316_378087	Streptomyces_VB1 sp.	45.4	4	3187..3957	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6881	cds378087_378222	Streptomyces_VB1 sp.	45.4	4	3958..4092	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6882	cds378332_379760	Streptomyces_VB1 sp.	45.4	4	4203..5630	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6883	cds379811_381311	Streptomyces_VB1 sp.	45.4	4	5682..7181	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6884	cds381740_382679	Streptomyces_VB1 sp.	45.4	4	7611..8549	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6885	cds383277_383952	Streptomyces_VB1 sp.	45.4	4	9148..9822	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6886	cds384130_386344	Streptomyces_VB1 sp.	45.4	4	10001..12214	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6887	cds386416_386974	Streptomyces_VB1 sp.	45.4	4	12287..12844	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6888	cds387030_388278	Streptomyces_VB1 sp.	45.4	4	12901..14148	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6889	cds388492_388993	Streptomyces_VB1 sp.	45.4	4	14363..14863	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6890	cds389069_390236	Streptomyces_VB1 sp.	45.4	4	14940..16106	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6891	cds390228_391281	Streptomyces_VB1 sp.	45.4	4	16099..17151	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6892	cds391281_392229	Streptomyces_VB1 sp.	45.4	4	17152..18099	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6893	cds392285_393086	Streptomyces_VB1 sp.	45.4	4	18156..18956	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6894	cds393253_394876	Streptomyces_VB1 sp.	45.4	4	19124..20746	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6895	cds395035_395275	Streptomyces_VB1 sp.	45.4	4	20906..21145	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6896	cds395739_397017	Streptomyces_VB1 sp.	45.4	4	21610..22887	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6897	cds397013_398537	Streptomyces_VB1 sp.	45.4	4	22884..24407	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6898	cds398533_399562	Streptomyces_VB1 sp.	45.4	4	24404..25432	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6899	cds399558_400575	Streptomyces_VB1 sp.	45.4	4	25429..26445	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6900	cds400623_402177	Streptomyces_VB1 sp.	45.4	4	26494..28047	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6901	cds402176_402905	Streptomyces_VB1 sp.	45.4	4	28047..28775	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6902	cds402885_404142	Streptomyces_VB1 sp.	45.4	4	28756..30012	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6903	cds404555_406706	Streptomyces_VB1 sp.	45.4	4	30426..32576	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6904	cds406878_409095	Streptomyces_VB1 sp.	45.4	4	32749..34965	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6905	cds409146_409362	Streptomyces_VB1 sp.	45.4	4	35017..35232	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6906	cds409416_409932	Streptomyces_VB1 sp.	45.4	4	35287..35802	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6907	cds409986_410106	Streptomyces_VB1 sp.	45.4	4	35857..35976	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6908	cds410262_411849	Streptomyces_VB1 sp.	45.4	4	36133..37719	-	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6909	cds412049_413348	Streptomyces_VB1 sp.	45.4	4	37920..39218	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6910	cds413381_413510	Streptomyces_VB1 sp.	45.4	4	39252..39380	+	terpene	Terpene			carotenoid	c00004_scaffol..
fig|6666666.867962.peg.6979	cds488348_489992	Streptomyces_VB1 sp.	45.5	5	755..2398	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6980	cds490207_491275	Streptomyces_VB1 sp.	45.5	5	2614..3681	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6981	cds491465_491984	Streptomyces_VB1 sp.	45.5	5	3872..4390	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6982	cds491999_492392	Streptomyces_VB1 sp.	45.5	5	4406..4798	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6983	cds492484_493438	Streptomyces_VB1 sp.	45.5	5	4891..5844	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6984	cds493516_494821	Streptomyces_VB1 sp.	45.5	5	5923..7227	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6985	cds495021_495444	Streptomyces_VB1 sp.	45.5	5	7428..7850	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6986	cds495726_496239	Streptomyces_VB1 sp.	45.5	5	8133..8645	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6987	cds496309_497146	Streptomyces_VB1 sp.	45.5	5	8716..9552	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6988	cds497937_498309	Streptomyces_VB1 sp.	45.5	5	10344..10715	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6989	cds498340_499231	Streptomyces_VB1 sp.	45.5	5	10747..11637	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6990	cds499223_500120	Streptomyces_VB1 sp.	45.5	5	11630..12526	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6991	cds500272_503386	Streptomyces_VB1 sp.	45.5	5	12679..15792	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6992	cds503571_503796	Streptomyces_VB1 sp.	45.5	5	15978..16202	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6993	cds504085_504613	Streptomyces_VB1 sp.	45.5	5	16492..17019	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6994	cds504726_505836	Streptomyces_VB1 sp.	45.5	5	17133..18242	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6995	cds505888_507589	Streptomyces_VB1 sp.	45.5	5	18295..19995	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6996	cds507594_518529	Streptomyces_VB1 sp.	45.5	5	20001..30935	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6997	cds518588_520379	Streptomyces_VB1 sp.	45.5	5	30995..32785	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6998	cds520434_521484	Streptomyces_VB1 sp.	45.5	5	32841..33890	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.6999	cds521620_522490	Streptomyces_VB1 sp.	45.5	5	34027..34896	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7000	cds522527_523631	Streptomyces_VB1 sp.	45.5	5	34934..36037	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7001	cds523627_524686	Streptomyces_VB1 sp.	45.5	5	36034..37092	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7002	cds524780_526145	Streptomyces_VB1 sp.	45.5	5	37187..38551	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7003	cds526393_527341	Streptomyces_VB1 sp.	45.5	5	38800..39747	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7004	cds527369_527969	Streptomyces_VB1 sp.	45.5	5	39776..40375	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7005	cds528000_528117	Streptomyces_VB1 sp.	45.5	5	40407..40523	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7006	cds528097_528598	Streptomyces_VB1 sp.	45.5	5	40504..41004	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7007	cds528782_529295	Streptomyces_VB1 sp.	45.5	5	41189..41701	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7008	cds529382_530480	Streptomyces_VB1 sp.	45.5	5	41789..42886	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7009	cds530791_531643	Streptomyces_VB1 sp.	45.5	5	43198..44049	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7010	cds531714_532476	Streptomyces_VB1 sp.	45.5	5	44121..44882	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7011	cds532472_533120	Streptomyces_VB1 sp.	45.5	5	44879..45526	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7012	cds533865_534393	Streptomyces_VB1 sp.	45.5	5	46272..46799	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7013	cds534392_535664	Streptomyces_VB1 sp.	45.5	5	46799..48070	-	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7014	cds535857_537291	Streptomyces_VB1 sp.	45.5	5	48264..49697	+	NRPS	NRP			coelichelin	c00004_scaffol..
fig|6666666.867962.peg.7082	cds595975_597232	Streptomyces_VB1 sp.	45.6	6	1235..2491	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7083	cds597215_598316	Streptomyces_VB1 sp.	45.6	6	2475..3575	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7084	cds598431_599364	Streptomyces_VB1 sp.	45.6	6	3691..4623	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7085	cds599347_600817	Streptomyces_VB1 sp.	45.6	6	4607..6076	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7086	cds600813_601506	Streptomyces_VB1 sp.	45.6	6	6073..6765	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7087	cds601617_602190	Streptomyces_VB1 sp.	45.6	6	6877..7449	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7088	cds602343_602769	Streptomyces_VB1 sp.	45.6	6	7603..8028	+	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7089	cds602821_603694	Streptomyces_VB1 sp.	45.6	6	8081..8953	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7090	cds603920_604769	Streptomyces_VB1 sp.	45.6	6	9180..10028	+	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7091	cds604839_604980	Streptomyces_VB1 sp.	45.6	6	10099..10239	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7092	cds605007_605289	Streptomyces_VB1 sp.	45.6	6	10267..10548	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7093	cds605363_606374	Streptomyces_VB1 sp.	45.6	6	10623..11633	+	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7094	cds606351_607275	Streptomyces_VB1 sp.	45.6	6	11611..12534	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7095	cds607417_607735	Streptomyces_VB1 sp.	45.6	6	12677..12994	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7096	cds607779_608733	Streptomyces_VB1 sp.	45.6	6	13039..13992	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7097	cds608911_613141	Streptomyces_VB1 sp.	45.6	6	14171..18400	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7098	cds613451_614642	Streptomyces_VB1 sp.	45.6	6	18711..19901	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7099	cds614741_615860	Streptomyces_VB1 sp.	45.6	6	20001..21119	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7100	cds615894_617127	Streptomyces_VB1 sp.	45.6	6	21154..22386	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7101	cds617275_618115	Streptomyces_VB1 sp.	45.6	6	22535..23374	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7102	cds618111_619164	Streptomyces_VB1 sp.	45.6	6	23371..24423	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7103	cds619160_620201	Streptomyces_VB1 sp.	45.6	6	24420..25460	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7104	cds620197_621298	Streptomyces_VB1 sp.	45.6	6	25457..26557	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7105	cds621429_622203	Streptomyces_VB1 sp.	45.6	6	26689..27462	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7106	cds622501_623035	Streptomyces_VB1 sp.	45.6	6	27761..28294	+	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7107	cds623230_624673	Streptomyces_VB1 sp.	45.6	6	28490..29932	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7108	cds624775_626254	Streptomyces_VB1 sp.	45.6	6	30035..31513	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7109	cds626224_626851	Streptomyces_VB1 sp.	45.6	6	31484..32110	+	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7110	cds626829_627936	Streptomyces_VB1 sp.	45.6	6	32089..33195	+	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7111	cds627984_628677	Streptomyces_VB1 sp.	45.6	6	33244..33936	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7112	cds628681_629899	Streptomyces_VB1 sp.	45.6	6	33941..35158	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7113	cds629927_630806	Streptomyces_VB1 sp.	45.6	6	35187..36065	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7114	cds630990_632361	Streptomyces_VB1 sp.	45.6	6	36250..37620	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7115	cds632493_632910	Streptomyces_VB1 sp.	45.6	6	37753..38169	-	T3PKS	Polyketide			herboxidiene	c00004_scaffol..
fig|6666666.867962.peg.7132	cds500_6356	Streptomyces_VB1 sp.	32.1	1	501..6356	+	NRPS	NRP				c00050_scaffol..
fig|6666666.867962.peg.7142	cds1_2257	Streptomyces_VB1 sp.	38.1	1	2..2257	+	T1PKS	Polyketide			cyphomycin	c00051_scaffol..
fig|6666666.867962.peg.7143	cds2256_4185	Streptomyces_VB1 sp.	38.1	1	2257..4185	+	T1PKS	Polyketide			cyphomycin	c00051_scaffol..
